chr,Line,pos_leftflank,pos_start,pos_end,pos_rightflank,marker_left_flank,marker_start,marker_end,marker_right_flank,chrom.size,intro_start,intro_end,intro.size,intro.prop.chr
6,Oh43/B73 NIL-1017,168423060,168446732,168935314,168935325,S6_168423060,S6_168446732,S6_168935314,S6_168935325,174033170,168434896,168935319.5,500423.5,0.00287544897331928
6,CML333/B73 NIL-1119A,85066766,85083972,85715130,85715133,S6_85066766,S6_85083972,S6_85715130,S6_85715133,174033170,85075369,85715131.5,639762.5,0.00367609519495623
6,Tx303/B73 NIL-1107,4344538,4344593,89230548,89230550,S6_4344538,S6_4344593,S6_89230548,S6_89230550,174033170,4344565.5,89230549,84885983.5,0.487757497608071
6,Oh43/B73 NIL-1197,146676155,146679845,151957753,151957781,S6_146676155,S6_146679845,S6_151957753,S6_151957781,174033170,146678000,151957767,5279767,0.0303377051627572
6,Ki11/B73 NIL-1090,158318381,158318405,168306946,168306949,S6_158318381,S6_158318405,S6_168306946,S6_168306949,174033170,158318393,168306947.5,9988554.5,0.0573945443848434
6,Oh43/B73 NIL-1143,0,0,2123418,2123420,S6_179381,S6_179381,S6_2123418,S6_2123420,174033170,0,2123419,2123419,0.0122012315238526
6,CML52/B73 NIL-1035,112674889,112863945,134051105,134051115,S6_112674889,S6_112863945,S6_134051105,S6_134051115,174033170,112769417,134051110,21281693,0.12228526895189
6,CML103/B73 NIL-1170,0,0,8567925,8569258,S6_179381,S6_179381,S6_8567925,S6_8569258,174033170,0,8568591.5,8568591.5,0.0492353928851609
6,Tzi8/B73 NIL-1140,139655358,139655376,159351833,159377822,S6_139655358,S6_139655376,S6_159351833,S6_159377822,174033170,139655367,159364827.5,19709460.5,0.113251172175971
6,NC350/B73 NIL-1073A,85063803,85066730,85715130,85715133,S6_85063803,S6_85066730,S6_85715130,S6_85715133,174033170,85065266.5,85715131.5,649865,0.00373414447372303
6,Tx303/B73 NIL-1203,91181275,91272510,91272553,91272555,S6_91181275,S6_91272510,S6_91272553,S6_91272555,174033170,91226892.5,91272554,45661.5,0.000262372397170034
6,CML52/B73 NIL-1357,134993446,135016001,163657928,163788104,S6_134993446,S6_135016001,S6_163657928,S6_163788104,174033170,135004723.5,163723016,28718292.5,0.165016200647267
6,Oh43/B73 NIL-1246,162472083,162472775,170222825,170248933,S6_162472083,S6_162472775,S6_170222825,S6_170248933,174033170,162472429,170235879,7763450,0.0446090248198088
6,CML103/B73 NIL-1198,106605314,106605324,124817309,124872783,S6_106605314,S6_106605324,S6_124817309,S6_124872783,174033170,106605319,124845046,18239727,0.1048060378375
6,NC350/B73 NIL-1183,159745162,159745164,166318299,166321371,S6_159745162,S6_159745164,S6_166318299,S6_166321371,174033170,159745163,166319835,6574672,0.0377782695103468
6,Mo17/B73 NIL-1250,159196332,159336570,162820303,162853417,S6_159196332,S6_159336570,S6_162820303,S6_162853417,174033170,159266451,162836860,3570409,0.0205156810049487
6,Oh43/B73 NIL-1211,0,0,94495860,94495885,S6_179381,S6_179381,S6_94495860,S6_94495885,174033170,0,94495872.5,94495872.5,0.542976218269196
6,CML52/B73 NIL-1244,0,0,4488859,4488874,S6_179381,S6_179381,S6_4488859,S6_4488874,174033170,0,4488866.5,4488866.5,0.0257931663257068
6,CML333/B73 NIL-1119A,112037122,112037134,152605641,152605682,S6_112037122,S6_112037134,S6_152605641,S6_152605682,174033170,112037128,152605661.5,40568533.5,0.233108053481989
6,CML69/B73 NIL-1077,0,0,2029012,2029032,S6_179381,S6_179381,S6_2029012,S6_2029032,174033170,0,2029022,2029022,0.0116588234300392
6,CML69/B73 NIL-1073,160510806,160535398,161002448,161002493,S6_160510806,S6_160535398,S6_161002448,S6_161002493,174033170,160523102,161002470.5,479368.5,0.0027544662893861
6,CML69/B73 NIL-1237,22876492,22923707,23707403,24513483,S6_22876492,S6_22923707,S6_23707403,S6_24513483,174033170,22900099.5,24110443,1210343.5,0.00695467134225045
6,Tzi8/B73 NIL-1107,158474832,158474838,158527365,158527366,S6_158474832,S6_158474838,S6_158527365,S6_158527366,174033170,158474835,158527365.5,52530.5,0.000301841884509717
6,CML228/B73 NIL-1178,22876492,22923707,23707403,24513483,S6_22876492,S6_22923707,S6_23707403,S6_24513483,174033170,22900099.5,24110443,1210343.5,0.00695467134225045
6,CML247/B73 NIL-1186,157436505,157837578,166356774,166356793,S6_157436505,S6_157837578,S6_166356774,S6_166356793,174033170,157637041.5,166356783.5,8719742,0.0501039083526433
6,CML333/B73 NIL-1092,168120951,168120984,168121040,168121045,S6_168120951,S6_168120984,S6_168121040,S6_168121045,174033170,168120967.5,168121042.5,75,4.30952329374912e-07
6,CML247/B73 NIL-1015,167938815,167986995,174033170,174033170,S6_167938815,S6_167986995,END,END,174033170,167962905,174033170,6070265,0.0348799312223066
6,Oh43/B73 NIL-1059B,0,0,4723860,4724314,S6_179381,S6_179381,S6_4723860,S6_4724314,174033170,0,4724087,4724087,0.0271447506242632
6,CML277/B73 NIL-1281,161023491,161023494,161059235,161059247,S6_161023491,S6_161023494,S6_161059235,S6_161059247,174033170,161023492.5,161059241,35748.5,0.000205411991288787
6,NC350/B73 NIL-1169,2123420,2123421,120827173,120827204,S6_2123420,S6_2123421,S6_120827173,S6_120827204,174033170,2123420.5,120827188.5,118703768,0.682075537669055
6,Mo18W/B73 NIL-1138,155922271,155926518,160995446,160995459,S6_155922271,S6_155926518,S6_160995446,S6_160995459,174033170,155924394.5,160995452.5,5071058,0.0291384567666037
6,Tzi8/B73 NIL-1271,142415443,142515498,157943009,157943011,S6_142415443,S6_142515498,S6_157943009,S6_157943011,174033170,142465470.5,157943010,15477539.5,0.0889344226735627
6,NC350/B73 NIL-1013,169735366,169778431,174033170,174033170,S6_169735366,S6_169778431,END,END,174033170,169756898.5,174033170,4276271.5,0.0245715888528606
6,M162W/B73 NIL-1160,146620484,146632472,152605682,152605688,S6_146620484,S6_146632472,S6_152605682,S6_152605688,174033170,146626478,152605685,5979207,0.034356709126197
6,NC358/B73 NIL-1114,154856757,154856897,154856934,154870358,S6_154856757,S6_154856897,S6_154856934,S6_154870358,174033170,154856827,154863646,6819,3.9182185786767e-05
6,NC350/B73 NIL-1114,91177638,91181275,91272547,91272549,S6_91177638,S6_91181275,S6_91272547,S6_91272549,174033170,91179456.5,91272548,93091.5,0.000534906650266728
6,CML247/B73 NIL-1015,153338722,153412813,159010567,159060609,S6_153338722,S6_153412813,S6_159010567,S6_159060609,174033170,153375767.5,159035588,5659820.5,0.032521504377585
6,CML333/B73 NIL-1217B,135448102,135623754,166317415,166318252,S6_135448102,S6_135623754,S6_166317415,S6_166318252,174033170,135535928,166317833.5,30781905.5,0.176873785037645
6,CML247/B73 NIL-1005A,167405208,167405525,167405887,167444767,S6_167405208,S6_167405525,S6_167405887,S6_167444767,174033170,167405366.5,167425327,19960.5,0.000114693652939839
6,CML333/B73 NIL-1031,4189912,4189972,73927575,73927701,S6_4189912,S6_4189972,S6_73927575,S6_73927701,174033170,4189942,73927638,69737696,0.400714967152526
6,CML69/B73 NIL-1091,85066766,85083972,85715213,85720955,S6_85066766,S6_85083972,S6_85715213,S6_85720955,174033170,85075369,85718084,642715,0.00369306035165595
6,CML277/B73 NIL-1314,29711279,29712987,95644216,95644247,S6_29711279,S6_29712987,S6_95644216,S6_95644247,174033170,29712133,95644231.5,65932098.5,0.378847885722015
6,CML247/B73 NIL-1072,134051138,134051158,139312782,139629355,S6_134051138,S6_134051158,S6_139312782,S6_139629355,174033170,134051148,139471068.5,5419920.5,0.0311430315266911
6,Tzi8/B73 NIL-1186,0,0,2031410,2123418,S6_179381,S6_179381,S6_2031410,S6_2123418,174033170,0,2077414,2077414,0.011936885365014
6,NC350/B73 NIL-1127,60134132,60225759,60225930,60225946,S6_60134132,S6_60225759,S6_60225930,S6_60225946,174033170,60179945.5,60225938,45992.5,0.000264274333450342
6,Tx303/B73 NIL-1077,171582701,171660584,174033170,174033170,S6_171582701,S6_171660584,END,END,174033170,171621642.5,174033170,2411527.5,0.0138567119130221
6,M162W/B73 NIL-1018,0,0,4488675,4488677,S6_179381,S6_179381,S6_4488675,S6_4488677,174033170,0,4488676,4488676,0.0257920717067901
6,CML52/B73 NIL-1181,153415045,153427535,154811730,154856713,S6_153415045,S6_153427535,S6_154811730,S6_154856713,174033170,153421290,154834221.5,1412931.5,0.00811874828229584
6,Ki11/B73 NIL-1177,154870396,154892203,154919875,154919909,S6_154870396,S6_154892203,S6_154919875,S6_154919909,174033170,154881299.5,154919892,38592.5,0.000221753703618684
6,CML52/B73 NIL-1271,137541356,137542397,141723509,141724514,S6_137541356,S6_137542397,S6_141723509,S6_141724514,174033170,137541876.5,141724011.5,4182135,0.024030677600138
6,Oh43/B73 NIL-1023A,153427686,153439326,161059265,161060023,S6_153427686,S6_153439326,S6_161059265,S6_161060023,174033170,153433506,161059644,7626138,0.0438200258031271
6,NC350/B73 NIL-1153A,164497284,164497285,168636842,168636857,S6_164497284,S6_164497285,S6_168636842,S6_168636857,174033170,164497284.5,168636849.5,4139565,0.0237860690579848
6,CML69/B73 NIL-1206,163657375,163657383,163657928,163788104,S6_163657375,S6_163657383,S6_163657928,S6_163788104,174033170,163657379,163723016,65637,0.000377152240575748
6,Oh43/B73 NIL-1246,22876492,22923707,23707403,24513483,S6_22876492,S6_22923707,S6_23707403,S6_24513483,174033170,22900099.5,24110443,1210343.5,0.00695467134225045
6,Tzi8/B73 NIL-1143,139655358,139655376,159336570,159336586,S6_139655358,S6_139655376,S6_159336570,S6_159336586,174033170,139655367,159336578,19681211,0.113088849671588
6,CML247/B73 NIL-1059A,108331386,108331393,108335794,108393578,S6_108331386,S6_108331393,S6_108335794,S6_108393578,174033170,108331389.5,108364686,33296.5,0.000191322723133757
6,CML228/B73 NIL-1118B,161023491,161023494,161059235,161059247,S6_161023491,S6_161023494,S6_161059235,S6_161059247,174033170,161023492.5,161059241,35748.5,0.000205411991288787
6,CML69/B73 NIL-1094,142777970,142844066,159378144,159545948,S6_142777970,S6_142844066,S6_159378144,S6_159545948,174033170,142811018,159462046,16651028,0.0956773240411584
6,CML247/B73 NIL-1201,119094741,119094754,129110618,129229870,S6_119094741,S6_119094754,S6_129110618,S6_129229870,174033170,119094747.5,129170244,10075496.5,0.0578941158171169
6,CML333/B73 NIL-1122,152768229,152768238,162435276,162435311,S6_152768229,S6_152768238,S6_162435276,S6_162435311,174033170,152768233.5,162435293.5,9667060,0.0555472270027604
6,Mo18W/B73 NIL-1045,151582238,151582271,159196271,159196332,S6_151582238,S6_151582271,S6_159196271,S6_159196332,174033170,151582254.5,159196301.5,7614047,0.0437505505416008
6,Tx303/B73 NIL-1080,171660584,171663852,174033170,174033170,S6_171660584,S6_171663852,END,END,174033170,171662218,174033170,2370952,0.0136235638298147
6,Oh43/B73 NIL-1037,133992706,134051105,148254675,148444885,S6_133992706,S6_134051105,S6_148254675,S6_148444885,174033170,134021905.5,148349780,14327874.5,0.0823284118768853
6,CML322/B73 NIL-1101,116446975,116446980,116977361,117049199,S6_116446975,S6_116446980,S6_116977361,S6_117049199,174033170,116446977.5,117013280,566302.5,0.00325399175341115
6,CML103/B73 NIL-1141,98071786,98077371,98078080,98078088,S6_98071786,S6_98077371,S6_98078080,S6_98078088,174033170,98074578.5,98078084,3505.5,2.01427118749834e-05
6,CML103/B73 NIL-1049,99405447,99405470,105708028,105708048,S6_99405447,S6_99405470,S6_105708028,S6_105708048,174033170,99405458.5,105708038,6302579.5,0.0362148175546076
6,CML52/B73 NIL-1069,166299144,166302020,168206592,168207732,S6_166299144,S6_166302020,S6_168206592,S6_168207732,174033170,166300582,168207162,1906580,0.0109552678951949
6,Tzi8/B73 NIL-1220,127808358,127916869,152061654,152128819,S6_127808358,S6_127916869,S6_152061654,S6_152128819,174033170,127862613.5,152095236.5,24232623,0.139241404382854
6,NC358/B73 NIL-1132,136329908,136410472,156376677,156376697,S6_136329908,S6_136410472,S6_156376677,S6_156376697,174033170,136370190,156376687,20006497,0.114957953130429
6,Tx303/B73 NIL-1073,1821244,1821281,27139757,27139765,S6_1821244,S6_1821281,S6_27139757,S6_27139765,174033170,1821262.5,27139761,25318498.5,0.145480878731336
6,CML333/B73 NIL-1061,7522435,8439686,30482992,30482995,S6_7522435,S6_8439686,S6_30482992,S6_30482995,174033170,7981060.5,30482993.5,22501933,0.129296805890509
6,NC358/B73 NIL-1154,94242748,94242754,100475754,100475982,S6_94242748,S6_94242754,S6_100475754,S6_100475982,174033170,94242751,100475868,6233117,0.0358156838722182
6,CML103/B73 NIL-1206,170248936,170249329,174033170,174033170,S6_170248936,S6_170249329,END,END,174033170,170249132.5,174033170,3784037.5,0.0217431970008936
6,CML69/B73 NIL-1185,159602531,159650754,168023270,168023280,S6_159602531,S6_159650754,S6_168023270,S6_168023280,174033170,159626642.5,168023275,8396632.5,0.0482473111304012
6,Oh43/B73 NIL-1143,159377822,159377826,162598011,162602723,S6_159377822,S6_159377826,S6_162598011,S6_162602723,174033170,159377824,162600367,3222543,0.0185168321648109
6,CML247/B73 NIL-1015,60225776,60225930,141723509,141724514,S6_60225776,S6_60225930,S6_141723509,S6_141724514,174033170,60225853,141724011.5,81498158.5,0.468290949937877
6,CML247/B73 NIL-1005A,111638327,111638350,113748468,113748491,S6_111638327,S6_111638350,S6_113748468,S6_113748491,174033170,111638338.5,113748479.5,2110141,0.0121249357234601
6,Tx303/B73 NIL-1072,91932420,92027129,97244645,97244667,S6_91932420,S6_92027129,S6_97244645,S6_97244667,174033170,91979774.5,97244656,5264881.5,0.0302521726174384
6,CML322/B73 NIL-1174B,111706389,111977115,112036972,112037112,S6_111706389,S6_111977115,S6_112036972,S6_112037112,174033170,111841752,112037042,195290,0.00112214240538169
6,CML333/B73 NIL-1217A,135959747,136008265,166317415,166318252,S6_135959747,S6_136008265,S6_166317415,S6_166318252,174033170,135984006,166317833.5,30333827.5,0.17429911493309
6,Tzi8/B73 NIL-1310,121080213,121594510,123788870,123791675,S6_121080213,S6_121594510,S6_123788870,S6_123791675,174033170,121337361.5,123790272.5,2452911,0.0140945027893246
6,Tx303/B73 NIL-1239,168950101,168950136,169300589,169323541,S6_168950101,S6_168950136,S6_169300589,S6_169323541,174033170,168950118.5,169312065,361946.5,0.00207975583045462
6,CML277/B73 NIL-1012A,101747568,102941022,117049199,117049246,S6_101747568,S6_102941022,S6_117049199,S6_117049246,174033170,102344295,117049222.5,14704927.5,0.0844949701255226
6,CML333/B73 NIL-1220,157359257,157363810,166302355,166302356,S6_157359257,S6_157363810,S6_166302355,S6_166302356,174033170,157361533.5,166302355.5,8940822,0.0513742408990194
6,CML333/B73 NIL-1220,138542199,138545881,155954863,156196769,S6_138542199,S6_138545881,S6_155954863,S6_156196769,174033170,138544040,156075816,17531776,0.100738129403722
6,CML333/B73 NIL-1081,166871117,166879455,167223367,167223403,S6_166871117,S6_166879455,S6_167223367,S6_167223403,174033170,166875286,167223385,348099,0.00200018766537437
6,CML103/B73 NIL-1194,84752606,84758584,85720955,85810123,S6_84752606,S6_84758584,S6_85720955,S6_85810123,174033170,84755595,85765539,1009944,0.00580316959117621
6,CML228/B73 NIL-1139,152172032,152184661,155696492,155696493,S6_152172032,S6_152184661,S6_155696492,S6_155696493,174033170,152178346.5,155696492.5,3518146,0.020215376183747
6,CML103/B73 NIL-1343,150418632,150420608,164171536,164171540,S6_150418632,S6_150420608,S6_164171536,S6_164171540,174033170,150419620,164171538,13751918,0.079018947939637
6,CML103/B73 NIL-1343,144781992,144799879,146920048,146920064,S6_144781992,S6_144799879,S6_146920048,S6_146920064,174033170,144790935.5,146920056,2129120.5,0.0122339925199317
6,CML103/B73 NIL-1197,85063803,85066730,85715130,85715133,S6_85063803,S6_85066730,S6_85715130,S6_85715133,174033170,85065266.5,85715131.5,649865,0.00373414447372303
6,CML103/B73 NIL-1345A,136612838,136612880,164171599,164204473,S6_136612838,S6_136612880,S6_164171599,S6_164204473,174033170,136612859,164188036,27575177,0.158447823481007
6,Mo17/B73 NIL-1035,100809695,100893442,110125928,110138091,S6_100809695,S6_100893442,S6_110125928,S6_110138091,174033170,100851568.5,110132009.5,9280441,0.0533257022210191
6,Tx303/B73 NIL-1193,99767020,99767039,108769700,108902877,S6_99767020,S6_99767039,S6_108769700,S6_108902877,174033170,99767029.5,108836288.5,9069259,0.0521122438900584
6,CML52/B73 NIL-1168,60225953,60225976,75433111,75433155,S6_60225953,S6_60225976,S6_75433111,S6_75433155,174033170,60225964.5,75433133,15207168.5,0.0873808625102904
6,CML103/B73 NIL-1152,166896820,166898641,169006395,169015323,S6_166896820,S6_166898641,S6_169006395,S6_169015323,174033170,166897730.5,169010859,2113128.5,0.0121421019912468
6,CML69/B73 NIL-1019,132372071,132423932,159579538,159589002,S6_132372071,S6_132423932,S6_159579538,S6_159589002,174033170,132398001.5,159584270,27186268.5,0.156213143161157
6,CML69/B73 NIL-1237,148056483,148075958,169015347,169021747,S6_148056483,S6_148075958,S6_169015347,S6_169021747,174033170,148066220.5,169018547,20952326.5,0.120392718813316
6,NC358/B73 NIL-1111,153415045,153427535,153485067,153485070,S6_153415045,S6_153427535,S6_153485067,S6_153485070,174033170,153421290,153485068.5,63778.5,0.000366473241853837
6,CML103/B73 NIL-1174,141931056,141997013,158903891,158903898,S6_141931056,S6_141997013,S6_158903891,S6_158903898,174033170,141964034.5,158903894.5,16939860,0.0973369616837986
6,CML69/B73 NIL-1227,87386239,87386289,87386320,87386336,S6_87386239,S6_87386289,S6_87386320,S6_87386336,174033170,87386264,87386328,64,3.67745987733258e-07
6,CML69/B73 NIL-1239A,148075958,148075970,169015347,169021747,S6_148075958,S6_148075970,S6_169015347,S6_169021747,174033170,148075964,169018547,20942583,0.120336732359699
6,CML277/B73 NIL-1012B,85066766,85083972,85715130,85715133,S6_85066766,S6_85083972,S6_85715130,S6_85715133,174033170,85075369,85715131.5,639762.5,0.00367609519495623
6,CML247/B73 NIL-1015,8439686,8439688,10032689,14536065,S6_8439686,S6_8439688,S6_10032689,S6_14536065,174033170,8439687,12284377,3844690,0.0220917081496591
6,CML52/B73 NIL-1317,17432855,18674615,36209051,36209060,S6_17432855,S6_18674615,S6_36209051,S6_36209060,174033170,18053735,36209055.5,18155320.5,0.104321035466974
6,Tx303/B73 NIL-1209C,0,0,2031410,2123418,S6_179381,S6_179381,S6_2031410,S6_2123418,174033170,0,2077414,2077414,0.011936885365014
6,CML333/B73 NIL-1234,169384879,169384880,174033170,174033170,S6_169384879,S6_169384880,END,END,174033170,169384879.5,174033170,4648290.5,0.0267092215811503
6,Oh43/B73 NIL-1099,170962649,170965501,174033170,174033170,S6_170962649,S6_170965501,END,END,174033170,170964075,174033170,3069095,0.0176351151909719
6,CML103/B73 NIL-1184,85066766,85083972,85810123,85810156,S6_85066766,S6_85083972,S6_85810123,S6_85810156,174033170,85075369,85810139.5,734770.5,0.00422201411374625
6,CML228/B73 NIL-1188,155922271,155926518,159010567,159060609,S6_155922271,S6_155926518,S6_159010567,S6_159060609,174033170,155924394.5,159035588,3111193.5,0.0178770144794811
6,CML228/B73 NIL-1055,170778553,170778598,174033170,174033170,S6_170778553,S6_170778598,END,END,174033170,170778575.5,174033170,3254594.5,0.018701001079277
6,NC350/B73 NIL-1153B,164497284,164497285,168653558,168653562,S6_164497284,S6_164497285,S6_168653558,S6_168653562,174033170,164497284.5,168653560,4156275.5,0.023882088109985
6,Tx303/B73 NIL-1209C,153415045,153427535,158527365,158527366,S6_153415045,S6_153427535,S6_158527365,S6_158527366,174033170,153421290,158527365.5,5106075.5,0.0293396684091889
6,CML103/B73 NIL-1165,0,0,14536065,14536071,S6_179381,S6_179381,S6_14536065,S6_14536071,174033170,0,14536068,14536068,0.0835246981940282
